Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-02-18,Perth,18.4,35.3,0.0,10.0,12.5,ENE,33.0,E,ESE,11.0,13.0,44.0,18.0,1017.9,1013.4,0.0,0.0,23.7,34.9,No,No
2016-10-26,Katherine,25.9,38.0,0.0,8.0,,ESE,26.0,N,NNE,9.0,9.0,53.0,,1013.6,1007.7,1.0,,31.4,,No,No
2009-08-23,Cairns,16.3,28.6,0.0,6.0,11.2,ESE,33.0,S,E,17.0,22.0,61.0,44.0,1016.8,1013.7,2.0,1.0,24.0,27.4,No,No
2015-05-15,Witchcliffe,14.1,21.0,0.0,,,N,57.0,NNE,N,22.0,24.0,61.0,58.0,1021.1,1017.8,,,18.0,19.8,No,Yes
2009-04-01,Penrith,17.9,22.9,36.8,,,SE,39.0,SSE,SE,9.0,24.0,98.0,89.0,,,,,19.4,21.4,Yes,Yes
2010-03-27,Sydney,22.4,26.9,0.0,7.4,7.2,,,SSW,S,17.0,19.0,80.0,66.0,1019.6,1018.4,6.0,7.0,23.0,25.5,No,No
2013-05-28,Townsville,15.9,26.1,0.0,8.0,3.8,SE,50.0,SSE,ESE,19.0,22.0,66.0,60.0,1020.8,1018.4,7.0,7.0,22.0,24.9,No,No
2010-08-31,Watsonia,7.5,13.6,0.2,3.2,0.2,NNE,46.0,N,NNE,17.0,17.0,62.0,62.0,1021.8,1015.2,7.0,7.0,13.0,12.4,No,Yes
2013-10-06,BadgerysCreek,8.0,32.9,0.0,,,W,56.0,N,NW,4.0,28.0,50.0,15.0,1010.3,1004.6,,,17.9,32.4,No,No
2010-01-24,PerthAirport,25.0,36.4,0.0,10.2,13.0,ESE,56.0,E,WSW,24.0,28.0,33.0,43.0,1004.7,1003.5,1.0,2.0,30.6,30.1,No,No
2015-01-31,SalmonGums,14.2,27.4,0.0,,,ESE,43.0,ESE,ESE,19.0,17.0,56.0,32.0,,,,,19.8,26.1,No,No
2016-04-08,Albury,11.4,19.7,0.0,,,W,17.0,,WSW,0.0,9.0,66.0,64.0,1023.0,1021.8,5.0,4.0,13.7,16.7,No,No
2014-10-31,Newcastle,13.0,33.0,0.0,,,,,NW,SE,4.0,9.0,51.0,44.0,,,0.0,0.0,23.8,30.0,No,No
2009-03-30,MountGinini,6.0,16.0,0.0,,,,,,E,,17.0,,59.0,,,,,,15.5,No,No
2017-01-05,Bendigo,18.8,34.2,0.0,,,SE,31.0,ENE,SW,15.0,2.0,47.0,29.0,1016.6,1013.4,1.0,,23.9,31.5,No,No
2009-03-25,Townsville,20.5,31.0,0.0,9.6,10.2,ESE,46.0,ESE,E,19.0,30.0,54.0,45.0,1017.0,1013.5,5.0,7.0,26.7,30.4,No,No
2013-04-20,Canberra,7.7,17.4,0.6,2.6,,S,56.0,S,SSE,41.0,17.0,69.0,57.0,1017.8,1016.7,6.0,8.0,10.8,13.9,No,No
2009-10-01,Nuriootpa,11.0,13.6,0.0,4.0,0.0,SSE,37.0,SSW,SSE,11.0,9.0,77.0,71.0,1013.4,1013.7,7.0,8.0,12.8,12.8,No,Yes
2011-01-08,Melbourne,23.0,34.5,0.0,13.6,10.0,N,63.0,N,N,44.0,26.0,52.0,45.0,1009.0,1007.5,,,26.5,28.6,No,No
2009-11-02,Bendigo,14.7,32.8,0.0,7.2,,SSE,39.0,SSE,SE,17.0,17.0,39.0,26.0,1017.9,1014.4,3.0,7.0,23.7,32.2,No,No
2013-06-25,Mildura,1.9,16.5,0.0,1.8,8.4,SW,22.0,S,S,9.0,13.0,92.0,47.0,1025.6,1022.9,1.0,1.0,5.5,16.1,No,No
2010-05-06,Cairns,19.9,29.7,0.0,6.0,6.0,SE,48.0,SSE,ESE,19.0,28.0,69.0,50.0,1014.9,1012.0,2.0,6.0,25.7,28.3,No,No
2014-04-27,AliceSprings,12.7,33.2,0.0,6.6,10.6,NE,44.0,ENE,NE,13.0,19.0,35.0,21.0,1017.4,1012.6,1.0,2.0,23.2,32.7,No,No
2010-12-30,Watsonia,11.7,25.1,0.0,7.4,13.7,WSW,31.0,SSE,SW,7.0,17.0,68.0,55.0,1017.7,1016.0,4.0,1.0,17.8,24.7,No,No
2010-06-28,Williamtown,4.1,16.3,0.0,1.8,7.8,WNW,31.0,WNW,NW,19.0,6.0,73.0,44.0,1021.1,1017.9,1.0,3.0,8.3,15.7,No,No
2012-06-29,Albany,8.5,16.0,3.0,2.0,3.5,,,WNW,NW,4.0,4.0,90.0,84.0,1024.3,1022.9,5.0,8.0,11.6,14.9,Yes,Yes
2011-02-28,Albury,17.9,30.0,11.8,,,SE,20.0,SSE,ESE,7.0,11.0,85.0,55.0,1007.8,1003.7,4.0,7.0,20.4,28.5,Yes,No
2011-03-10,CoffsHarbour,18.3,28.8,0.0,4.6,7.6,NNE,44.0,N,NE,11.0,31.0,69.0,60.0,1015.1,1012.5,5.0,6.0,22.9,27.0,No,No
2015-11-26,Watsonia,10.5,18.3,0.0,16.2,10.8,WSW,70.0,W,WSW,26.0,30.0,54.0,31.0,1006.6,1010.6,7.0,6.0,12.6,17.5,No,Yes
2015-03-30,Nhil,9.0,26.3,0.0,,,S,33.0,SSE,W,7.0,9.0,76.0,30.0,1024.4,1023.2,,,12.5,24.7,No,No
2011-12-15,Wollongong,14.9,20.8,0.0,,,S,33.0,S,SE,15.0,17.0,65.0,63.0,1020.1,1018.5,,,18.6,20.0,No,No
2017-01-29,Perth,21.4,25.8,6.2,11.2,0.3,ESE,30.0,WSW,S,7.0,2.0,90.0,75.0,1011.3,1010.3,8.0,8.0,21.5,24.7,Yes,Yes
2009-11-12,Hobart,13.0,17.7,0.4,3.6,4.4,SE,31.0,NE,SE,9.0,19.0,77.0,71.0,1019.9,1020.6,8.0,6.0,14.6,15.1,No,No
2009-12-20,NorfolkIsland,17.7,24.9,0.0,8.2,11.7,WNW,33.0,NW,WNW,9.0,22.0,49.0,60.0,1018.1,1016.3,5.0,2.0,23.9,24.5,No,No
2013-10-20,Woomera,19.4,40.0,0.0,19.0,11.2,NNW,61.0,N,N,28.0,33.0,0.0,0.0,1011.7,1007.6,1.0,1.0,28.1,38.9,No,No
2010-11-02,Melbourne,10.5,19.0,0.6,4.4,3.2,WSW,44.0,WSW,WSW,15.0,20.0,78.0,77.0,1018.4,1016.9,,,13.4,16.1,No,Yes
2010-08-17,Portland,4.1,12.0,2.0,1.4,8.7,W,31.0,NNW,NNE,13.0,13.0,88.0,58.0,1021.8,1017.4,6.0,6.0,7.8,11.2,Yes,No
2014-01-15,Katherine,25.1,31.5,8.0,4.0,,NNE,56.0,NE,N,22.0,33.0,86.0,94.0,998.9,998.1,8.0,8.0,26.6,28.2,Yes,Yes
2012-05-25,Bendigo,6.1,10.2,14.8,,,WSW,54.0,WNW,WSW,9.0,31.0,96.0,67.0,1009.2,1008.9,8.0,8.0,8.0,10.1,Yes,Yes
2016-02-27,Tuggeranong,16.9,25.2,0.0,,,NE,30.0,SE,NNE,2.0,11.0,69.0,56.0,1019.1,1017.7,,,19.8,23.6,No,No
2015-12-29,NorfolkIsland,19.2,23.9,0.0,5.2,4.5,NE,33.0,NE,NNE,20.0,13.0,62.0,66.0,1008.2,1005.7,7.0,8.0,22.7,22.4,No,Yes
2009-11-22,SalmonGums,9.1,25.7,0.2,,,NE,35.0,S,SSE,9.0,9.0,46.0,17.0,,,,,17.7,25.3,No,No
2010-09-17,Richmond,2.2,19.8,0.0,8.6,,W,28.0,ESE,NE,2.0,11.0,45.0,29.0,1022.0,1017.4,,,13.2,19.0,No,No
2016-12-07,Darwin,25.4,33.6,7.4,6.4,9.6,WNW,30.0,S,WNW,6.0,22.0,74.0,63.0,1010.0,1005.6,2.0,7.0,31.0,32.6,Yes,Yes
2012-05-15,Cairns,20.3,28.2,0.0,8.0,9.0,SE,50.0,SSE,SE,22.0,28.0,62.0,50.0,1016.5,1013.3,2.0,5.0,25.2,26.8,No,No
2009-12-07,Cobar,19.8,37.5,0.0,10.8,12.5,WNW,37.0,ESE,NW,7.0,13.0,16.0,7.0,1012.6,1009.1,1.0,2.0,29.1,36.2,No,No
2014-07-29,PearceRAAF,10.3,19.0,2.6,,4.1,WNW,35.0,NNW,W,13.0,19.0,84.0,62.0,1024.6,1023.1,8.0,5.0,14.2,17.8,Yes,No
2013-05-22,NorfolkIsland,14.4,21.1,6.0,5.4,4.6,W,52.0,WNW,WNW,30.0,26.0,62.0,65.0,1012.2,1009.5,7.0,6.0,19.5,19.3,Yes,No
2013-09-10,MountGinini,4.4,9.3,0.4,,,W,69.0,W,WNW,19.0,30.0,93.0,90.0,,,,,6.6,6.1,No,No
2013-04-27,Melbourne,14.7,24.5,0.0,5.4,7.1,N,59.0,N,N,37.0,44.0,65.0,36.0,1018.4,1012.1,,,16.6,24.1,No,No
2009-06-29,Darwin,20.6,31.8,0.0,5.2,10.8,N,30.0,NNE,NNW,11.0,19.0,88.0,44.0,1012.1,1009.5,2.0,2.0,25.6,31.1,No,No
2013-08-06,Albury,8.0,13.6,2.8,,,WNW,37.0,NW,WNW,24.0,20.0,74.0,68.0,1009.2,1010.0,8.0,8.0,12.5,13.1,Yes,No
2017-02-14,MountGambier,13.1,24.9,0.8,,,W,31.0,,E,0.0,6.0,86.0,38.0,1020.8,1018.0,8.0,,15.4,23.4,No,No
2015-03-03,NorfolkIsland,21.5,25.2,2.0,1.2,6.8,SW,31.0,S,SW,13.0,20.0,87.0,81.0,1011.3,1009.9,7.0,6.0,23.4,23.9,Yes,Yes
2012-01-31,Canberra,14.2,27.7,0.6,,,E,46.0,NE,WNW,7.0,13.0,68.0,29.0,1005.3,1006.0,1.0,,18.8,26.5,No,No
2010-11-11,WaggaWagga,17.0,31.3,0.0,5.0,13.3,WNW,31.0,ENE,WNW,15.0,15.0,69.0,25.0,1014.5,1010.7,1.0,5.0,22.1,29.8,No,No
2013-07-03,Katherine,7.9,28.3,0.0,6.2,,ESE,41.0,SE,ENE,7.0,13.0,63.0,25.0,1017.4,1012.6,2.0,0.0,17.0,27.2,No,No
2013-08-23,Williamtown,6.5,21.5,0.0,,,NW,69.0,WNW,W,30.0,43.0,40.0,32.0,1012.9,1010.1,8.0,,15.6,18.7,No,No
2012-03-27,NorahHead,17.9,26.5,0.0,,,NE,28.0,WNW,E,4.0,17.0,78.0,67.0,1023.4,1022.0,,,20.5,23.6,No,No
2012-07-03,Cobar,-0.4,14.1,0.0,2.4,,SW,31.0,SW,SSW,11.0,17.0,84.0,49.0,1026.3,1023.4,1.0,2.0,5.3,13.4,No,No
2014-01-22,Hobart,9.1,21.3,0.0,6.6,12.7,E,39.0,ENE,SE,13.0,22.0,38.0,38.0,1019.9,1019.5,,,15.3,19.3,No,No
2012-04-29,NorfolkIsland,17.1,22.1,0.4,3.6,2.2,ENE,30.0,NE,NE,11.0,15.0,75.0,81.0,1021.4,1017.0,8.0,7.0,20.1,21.1,No,Yes
2015-08-09,MountGinini,-2.5,3.2,0.0,,,NW,43.0,NNW,NNW,11.0,13.0,96.0,77.0,,,,,-0.8,2.0,No,No
2010-09-13,Newcastle,12.6,24.8,0.0,,,,,,SW,0.0,4.0,73.0,32.0,,,7.0,4.0,15.5,23.6,No,No
2016-11-24,Witchcliffe,12.1,26.4,0.0,,,SSE,46.0,ESE,S,17.0,31.0,59.0,50.0,1021.6,1019.4,,,19.8,24.1,No,No
2014-05-26,MountGinini,6.0,11.8,0.0,,,WSW,46.0,W,WNW,24.0,13.0,98.0,88.0,,,,,7.6,9.7,No,No
2010-01-19,Albany,18.4,22.2,0.0,11.0,5.0,,,ESE,SE,4.0,17.0,80.0,89.0,1015.1,1014.6,7.0,8.0,20.0,20.4,No,Yes
2014-07-01,Nhil,4.6,12.7,1.4,,,WSW,20.0,SW,WSW,7.0,9.0,90.0,68.0,1030.0,1029.8,,,8.3,12.7,Yes,No
2009-08-01,Perth,3.3,19.5,0.0,1.0,8.6,S,28.0,,SW,0.0,15.0,76.0,53.0,1024.8,1022.9,0.0,1.0,10.9,18.2,No,No
2010-10-29,Mildura,14.7,32.8,0.0,7.2,7.3,W,61.0,NNE,N,22.0,26.0,34.0,16.0,1010.2,1006.0,6.0,7.0,23.2,30.8,No,Yes
2013-04-17,SydneyAirport,13.8,21.1,0.0,4.0,7.7,SSW,37.0,WSW,S,9.0,20.0,71.0,68.0,1016.7,1014.1,1.0,7.0,19.0,20.6,No,Yes
2012-02-05,NorahHead,18.7,25.5,0.2,,,N,31.0,,ENE,0.0,20.0,84.0,77.0,1003.8,1001.1,,,22.3,24.8,No,No
2014-07-27,Bendigo,-0.1,14.2,0.2,,,N,31.0,,N,0.0,17.0,99.0,78.0,1026.6,1021.8,8.0,7.0,3.8,13.2,No,No
2017-06-17,Sale,-0.6,16.2,0.2,,,,,WNW,WSW,7.0,7.0,100.0,59.0,1026.1,1023.6,5.0,,2.9,15.9,No,No
2012-06-08,NorahHead,7.8,15.4,0.0,,,W,26.0,W,S,13.0,9.0,73.0,62.0,1025.7,1024.0,,,10.8,14.5,No,No
2011-03-12,Williamtown,17.2,29.5,0.0,6.6,,ESE,35.0,WNW,SE,7.0,22.0,96.0,64.0,1020.8,1019.3,8.0,2.0,20.6,26.7,No,No
2012-10-24,Moree,9.2,29.3,0.0,10.4,12.7,SSE,52.0,E,S,24.0,13.0,39.0,14.0,1022.9,1016.4,0.0,1.0,17.8,28.1,No,No
2009-09-16,SalmonGums,8.7,18.7,7.4,,,WNW,39.0,W,WSW,19.0,17.0,69.0,35.0,,,,,11.7,17.7,Yes,No
2010-10-01,Adelaide,9.8,22.5,0.0,3.2,9.2,E,35.0,NE,N,15.0,15.0,29.0,19.0,1023.4,1021.3,,,17.9,21.0,No,No
2009-03-03,MelbourneAirport,15.7,32.4,1.2,7.6,1.0,N,93.0,N,N,35.0,61.0,51.0,33.0,1008.8,1001.5,7.0,7.0,18.7,29.1,Yes,Yes
2015-10-03,Nhil,12.3,34.2,0.0,,,NW,59.0,NNW,NW,30.0,39.0,21.0,11.0,1027.1,1020.9,,,25.5,32.7,No,No
2010-04-10,Bendigo,13.3,20.7,8.0,1.4,,NNW,31.0,NE,NW,6.0,15.0,97.0,67.0,1009.8,1007.8,8.0,5.0,14.6,19.4,Yes,No
2016-04-08,Townsville,21.7,31.3,0.0,4.6,10.3,SE,35.0,SE,ENE,15.0,20.0,51.0,45.0,1017.0,1013.9,1.0,,27.2,30.7,No,No
2011-09-22,Sale,3.3,24.3,0.0,3.4,10.9,NW,48.0,NNE,N,7.0,17.0,67.0,33.0,1019.1,1011.9,0.0,0.0,15.1,23.7,No,No
2015-09-01,Newcastle,5.9,20.7,0.8,,,,,NW,,9.0,,68.0,,,,1.0,,12.6,,No,No
2014-02-09,GoldCoast,21.9,26.9,0.0,,,ESE,26.0,SE,SE,15.0,15.0,80.0,72.0,1020.4,1017.4,,,23.7,25.8,No,No
2010-08-28,Moree,4.7,17.1,0.0,4.0,10.0,WSW,33.0,SW,SW,9.0,15.0,76.0,44.0,1023.9,1022.2,0.0,5.0,11.5,15.1,No,No
2017-06-15,MelbourneAirport,6.5,17.1,0.0,2.2,2.2,N,31.0,N,N,24.0,17.0,82.0,64.0,1027.8,1025.2,7.0,6.0,10.6,15.5,No,No
2011-12-06,MountGambier,8.6,25.4,0.0,8.0,13.6,SSW,33.0,E,SSW,13.0,22.0,68.0,48.0,1016.9,1014.0,1.0,1.0,15.1,23.8,No,No
2011-08-23,Launceston,4.0,15.9,0.0,,,NNW,46.0,NW,NNW,9.0,24.0,90.0,73.0,1031.7,1027.0,,,11.2,14.5,No,Yes
2017-01-22,PerthAirport,15.8,26.3,0.0,9.2,13.0,SW,52.0,S,SW,28.0,28.0,56.0,37.0,1010.1,1010.5,1.0,1.0,21.9,24.8,No,No
2017-02-28,Nuriootpa,22.6,36.1,0.0,11.1,10.1,SE,31.0,ENE,ENE,17.0,15.0,27.0,,1018.0,1016.1,2.0,,27.2,34.7,No,No
2015-05-03,Witchcliffe,8.7,19.1,1.2,,,SW,70.0,W,W,9.0,24.0,82.0,56.0,1011.7,1008.6,,,16.9,17.8,Yes,Yes
2011-11-06,Wollongong,18.0,27.7,0.0,,,NE,37.0,W,N,7.0,19.0,48.0,79.0,1012.2,1008.9,,1.0,26.7,20.9,No,No
2011-03-08,Tuggeranong,7.2,26.6,0.0,,,W,35.0,,WNW,0.0,17.0,79.0,37.0,1018.7,1014.6,,,14.0,25.4,No,No
2010-09-09,GoldCoast,14.6,25.3,0.0,,,NNW,43.0,WNW,N,6.0,28.0,64.0,67.0,1020.3,1015.0,,,22.2,22.6,No,No
2017-04-21,Tuggeranong,6.8,19.6,0.0,,,N,20.0,,WNW,0.0,9.0,82.0,59.0,1028.0,1024.6,,,12.3,18.7,No,Yes
2017-04-19,Katherine,21.6,34.5,0.0,7.6,,E,33.0,ENE,ENE,19.0,17.0,70.0,,1013.9,1010.8,1.0,,27.2,,No,No
2010-01-10,Nuriootpa,20.4,41.2,0.0,,,WSW,41.0,ENE,NW,9.0,6.0,19.0,18.0,1015.4,1012.6,,,32.4,38.2,No,No
2010-07-24,PerthAirport,7.7,20.0,0.0,3.2,7.2,N,35.0,NE,NNE,13.0,17.0,52.0,32.0,1027.8,1022.8,7.0,7.0,11.9,19.5,No,No
2017-04-19,PerthAirport,11.8,25.8,0.0,2.4,10.1,SW,31.0,NNE,WSW,7.0,24.0,77.0,47.0,1018.5,1017.3,0.0,2.0,17.4,24.1,No,No
2016-07-09,SalmonGums,7.8,10.9,12.6,,,WSW,44.0,W,WSW,6.0,22.0,93.0,83.0,,,,,8.1,10.6,Yes,Yes
2010-06-20,Cobar,9.5,17.0,0.0,1.8,0.2,SSW,28.0,SW,SW,6.0,9.0,78.0,65.0,1028.2,1027.0,7.0,7.0,13.1,16.0,No,No
2015-08-25,MelbourneAirport,8.4,13.5,0.0,2.4,0.7,SSE,44.0,SSE,SE,28.0,28.0,78.0,60.0,1026.4,1025.2,7.0,7.0,10.0,13.0,No,No
2015-03-28,Nuriootpa,6.3,22.6,0.0,4.2,6.5,NE,30.0,NE,WNW,13.0,15.0,80.0,35.0,1025.4,1021.7,7.0,,12.3,21.0,No,No
2014-10-19,PerthAirport,14.4,18.7,8.2,5.8,2.5,E,56.0,SE,SSE,17.0,22.0,72.0,75.0,1015.5,1013.0,7.0,7.0,15.1,18.0,Yes,Yes
2012-07-11,Wollongong,11.0,20.0,8.0,,,WNW,35.0,NNE,NNW,17.0,11.0,68.0,45.0,1018.9,1016.8,,,14.7,19.7,Yes,No
2011-06-16,MountGambier,2.0,12.1,0.2,0.8,0.6,N,41.0,N,N,17.0,19.0,80.0,61.0,1018.6,1012.0,7.0,7.0,7.9,11.7,No,Yes
2015-08-24,BadgerysCreek,13.0,16.1,3.8,,,W,48.0,WSW,SW,6.0,2.0,100.0,100.0,,,,,13.9,15.6,Yes,Yes
2016-09-01,Uluru,11.3,20.2,0.0,,,SW,39.0,S,WNW,9.0,9.0,83.0,83.0,1012.5,1009.4,8.0,8.0,15.3,16.7,No,Yes
2009-07-25,BadgerysCreek,-1.3,17.9,0.2,,,ENE,15.0,SW,NE,6.0,7.0,99.0,39.0,1026.4,1021.8,,,5.5,16.7,No,No
2009-09-21,Adelaide,8.1,17.8,0.4,10.0,2.8,E,65.0,ENE,ENE,15.0,19.0,47.0,72.0,1007.2,993.8,,,15.5,15.2,No,Yes
2013-09-18,Brisbane,12.6,29.4,0.2,5.0,11.3,W,37.0,WNW,W,6.0,13.0,41.0,22.0,1010.4,1006.1,1.0,0.0,23.7,29.2,No,No
2010-11-03,Brisbane,14.9,26.0,0.0,9.2,10.7,ESE,31.0,SSE,E,7.0,15.0,50.0,55.0,1018.1,1015.3,3.0,3.0,23.1,24.4,No,Yes
2009-07-30,Williamtown,5.6,18.4,0.0,2.0,10.0,WNW,37.0,WNW,WNW,17.0,28.0,71.0,39.0,1024.7,1019.6,1.0,1.0,10.9,18.0,No,No
2016-10-24,Perth,10.7,22.0,0.0,6.6,10.6,SW,37.0,SW,SW,11.0,19.0,64.0,56.0,1013.5,1011.9,5.0,6.0,18.6,19.8,No,No
2013-08-02,Katherine,11.0,32.3,0.0,6.0,,SSE,37.0,SE,SE,13.0,24.0,49.0,,1016.5,1012.6,0.0,0.0,20.5,31.5,No,No
2015-05-20,SalmonGums,-0.5,14.9,0.6,,,SSE,24.0,,E,0.0,11.0,96.0,54.0,,,,,10.1,14.3,No,No
2013-08-03,MelbourneAirport,4.5,12.3,2.4,2.2,2.3,N,67.0,N,N,33.0,44.0,73.0,70.0,1013.3,1006.9,7.0,7.0,8.3,11.7,Yes,Yes
2010-05-30,Hobart,9.5,16.0,6.8,0.4,2.5,N,20.0,,E,0.0,9.0,88.0,67.0,1021.6,1021.3,7.0,6.0,13.0,14.1,Yes,No
2010-10-08,Moree,12.5,18.2,0.0,6.2,1.0,SW,28.0,SSW,NW,9.0,15.0,71.0,64.0,1019.7,1018.8,6.0,6.0,13.7,17.8,No,Yes
2012-02-22,BadgerysCreek,14.7,26.6,0.0,,,SW,20.0,SW,S,9.0,6.0,79.0,50.0,1016.4,1015.2,,,18.8,25.5,No,No
2013-12-27,Woomera,18.8,40.9,0.0,16.0,13.4,NW,41.0,ESE,NE,22.0,9.0,28.0,9.0,1010.7,1006.5,0.0,,26.1,38.6,No,No
2008-07-09,Melbourne,3.6,14.8,1.2,0.4,6.5,N,35.0,N,WSW,11.0,17.0,95.0,61.0,1023.1,1019.6,1.0,7.0,4.2,13.1,Yes,Yes
2010-09-04,Sydney,15.2,20.3,7.4,2.8,0.0,,,,,,,90.0,84.0,1014.2,1006.7,8.0,8.0,17.6,19.0,Yes,No
2009-03-05,Bendigo,11.1,19.8,0.0,5.4,,WSW,52.0,SW,SW,17.0,22.0,71.0,53.0,1015.9,1015.5,7.0,8.0,13.5,17.6,No,No
2017-03-24,Darwin,24.5,32.3,18.0,3.2,5.8,NNE,31.0,SSE,S,7.0,7.0,82.0,86.0,1009.5,1005.7,5.0,7.0,28.0,27.5,Yes,Yes
2016-10-18,Katherine,23.5,37.5,1.6,9.6,,ESE,41.0,WSW,ENE,2.0,20.0,62.0,,1012.7,1008.1,7.0,,30.5,,Yes,No
2014-03-19,Nhil,7.1,26.0,0.0,,,SSE,28.0,SSE,SSE,9.0,9.0,91.0,27.0,1027.5,1025.0,,,10.7,23.9,No,No
2008-01-13,Canberra,17.0,33.8,2.0,9.0,13.5,WNW,52.0,NNW,W,6.0,24.0,65.0,35.0,1004.0,1001.8,2.0,3.0,23.0,31.8,Yes,No
2011-10-14,MountGinini,1.2,14.2,0.0,,,NNE,35.0,NNE,N,11.0,7.0,74.0,89.0,,,,,7.0,9.5,No,No
2012-05-19,Melbourne,11.2,15.9,,2.6,0.3,NNW,35.0,NW,S,11.0,11.0,91.0,58.0,1024.1,1024.1,,,11.4,15.1,,
2013-09-05,SydneyAirport,12.3,29.9,0.0,5.8,10.1,WNW,28.0,NW,NW,13.0,15.0,58.0,25.0,1027.3,1022.8,1.0,5.0,18.6,29.2,No,No
2009-11-23,Watsonia,9.3,22.1,17.8,5.6,10.9,SSW,35.0,SSW,SW,11.0,17.0,62.0,40.0,1024.2,1024.1,6.0,6.0,14.7,21.7,Yes,No
2011-06-08,Perth,6.0,19.9,0.0,2.2,9.2,ENE,37.0,E,ESE,4.0,15.0,74.0,46.0,1027.8,1024.9,1.0,1.0,13.2,19.4,No,No
2016-03-25,WaggaWagga,17.1,28.0,1.0,4.0,6.6,W,33.0,WSW,NW,9.0,20.0,82.0,31.0,1018.8,1015.9,7.0,3.0,18.1,25.9,No,No
2010-04-11,Mildura,13.9,20.2,0.0,3.4,8.8,SW,44.0,WSW,SW,19.0,24.0,72.0,42.0,1014.5,1014.6,7.0,4.0,16.4,19.6,No,No
2012-11-30,PerthAirport,13.2,20.5,1.4,5.8,8.5,WSW,59.0,SW,SW,24.0,28.0,50.0,39.0,1015.5,1016.3,7.0,3.0,17.0,19.0,Yes,No
2010-05-08,Darwin,22.0,31.2,0.0,7.6,7.8,E,52.0,ESE,E,19.0,22.0,66.0,43.0,1010.6,1007.3,7.0,5.0,23.6,30.4,No,No
2012-07-07,Melbourne,2.3,14.5,0.0,0.6,8.5,N,35.0,N,NNE,24.0,13.0,82.0,39.0,1033.0,1030.1,,,4.6,13.4,No,No
2012-11-22,Hobart,10.3,20.8,0.0,7.0,8.3,NW,56.0,NNW,WNW,30.0,26.0,60.0,41.0,1010.2,1011.4,,,15.0,19.3,No,No
2017-06-01,Newcastle,8.7,17.2,1.6,,,,,SW,,9.0,,59.0,,,,1.0,,12.6,,Yes,No
2014-11-05,Hobart,11.0,13.7,2.4,4.4,0.2,SSW,46.0,ESE,S,13.0,15.0,85.0,85.0,1017.1,1014.2,7.0,7.0,11.2,12.3,Yes,Yes
2012-04-01,Launceston,7.0,21.4,0.0,,,NNW,17.0,ESE,NNW,2.0,7.0,75.0,34.0,1019.3,1017.3,,,14.0,20.4,No,No
2015-04-30,Portland,6.2,18.4,0.6,0.8,9.4,NE,19.0,N,E,9.0,11.0,93.0,57.0,1031.4,1028.5,,2.0,10.1,16.2,No,No
2011-02-28,MelbourneAirport,15.0,16.9,0.6,1.2,0.0,SSW,26.0,ESE,S,9.0,13.0,79.0,90.0,1009.9,1008.4,7.0,8.0,15.6,16.0,No,Yes
2013-10-29,Tuggeranong,7.4,18.9,0.0,,,S,50.0,SSE,SSE,20.0,22.0,63.0,47.0,1009.2,1010.6,,,16.0,18.9,No,No
2016-09-18,AliceSprings,7.5,19.4,12.2,,,SSE,35.0,SSE,E,22.0,15.0,64.0,43.0,1018.6,1014.2,,7.0,12.8,18.7,Yes,No
2013-03-09,AliceSprings,23.4,37.5,0.0,8.2,4.1,ENE,48.0,NNE,SSE,11.0,24.0,36.0,26.0,1009.4,1006.1,6.0,7.0,30.9,36.8,No,No
2015-12-31,NorahHead,17.5,25.1,0.0,,,NE,24.0,SSW,ENE,9.0,15.0,82.0,72.0,1019.3,1017.2,,,22.3,24.4,No,No
2010-02-11,Darwin,27.6,33.2,0.0,8.0,11.1,N,31.0,WNW,WNW,17.0,22.0,72.0,61.0,1011.3,1008.4,5.0,4.0,29.9,32.6,No,No
2010-06-25,Townsville,17.8,26.5,0.2,5.2,3.1,E,52.0,ESE,ESE,28.0,31.0,79.0,67.0,1019.5,1017.2,7.0,7.0,21.9,24.5,No,No
2016-03-12,Nuriootpa,18.6,29.4,0.0,5.6,9.9,SE,35.0,E,SE,11.0,15.0,62.0,53.0,1019.9,1018.3,4.0,,22.5,28.6,No,No
2014-10-05,Launceston,10.2,21.4,0.0,,,NW,39.0,NNW,WSW,17.0,9.0,58.0,30.0,,,,3.0,13.4,19.7,No,No
2014-03-12,Nuriootpa,8.5,23.6,1.3,4.3,,SE,33.0,SE,SE,9.0,11.0,77.0,45.0,1022.4,1020.9,3.0,3.0,15.9,21.7,Yes,No
2008-11-06,Brisbane,19.2,31.0,23.6,3.0,12.2,E,28.0,SW,NE,11.0,15.0,71.0,56.0,1012.4,1008.8,6.0,1.0,24.4,28.2,Yes,No
2008-08-01,Brisbane,7.1,28.7,0.0,3.6,9.8,W,35.0,SW,N,2.0,7.0,54.0,28.0,1016.0,1009.6,1.0,1.0,15.7,28.6,No,No
2010-02-16,MelbourneAirport,13.8,26.1,0.0,5.6,12.7,S,39.0,SSE,S,26.0,24.0,72.0,42.0,1017.7,1016.1,1.0,1.0,17.6,24.9,No,No
